match_date,tournament,team_a,team_b,is_home,neutral,elo_team,elo_opponent,elo_diff,fifa_rank_team,fifa_rank_opponent,fifa_rank_diff,fifa_points_team,fifa_points_opponent,fifa_points_diff,wins_last_5,draws_last_5,losses_last_5,points_last_5,goals_scored_last_5,goals_conceded_last_5,avg_goals_scored_last_5,avg_goals_conceded_last_5,clean_sheets_last_5,weighted_form_last_5,avg_opponent_elo_last_5,wins_vs_top30_last_5,points_vs_top30_last_5,wins_vs_top50_last_5,points_vs_top50_last_5,elo_change_last_5,wins_last_10,draws_last_10,losses_last_10,points_last_10,goals_scored_last_10,goals_conceded_last_10,avg_goals_scored_last_10,avg_goals_conceded_last_10,clean_sheets_last_10,weighted_form_last_10,avg_opponent_elo_last_10,wins_vs_top30_last_10,points_vs_top30_last_10,wins_vs_top50_last_10,points_vs_top50_last_10,elo_change_last_10,opponent_wins_last_5,opponent_draws_last_5,opponent_losses_last_5,opponent_points_last_5,opponent_goals_scored_last_5,opponent_goals_conceded_last_5,opponent_avg_goals_scored_last_5,opponent_avg_goals_conceded_last_5,opponent_clean_sheets_last_5,opponent_weighted_form_last_5,opponent_avg_opponent_elo_last_5,opponent_wins_vs_top30_last_5,opponent_points_vs_top30_last_5,opponent_wins_vs_top50_last_5,opponent_points_vs_top50_last_5,opponent_elo_change_last_5,opponent_wins_last_10,opponent_draws_last_10,opponent_losses_last_10,opponent_points_last_10,opponent_goals_scored_last_10,opponent_goals_conceded_last_10,opponent_avg_goals_scored_last_10,opponent_avg_goals_conceded_last_10,opponent_clean_sheets_last_10,opponent_weighted_form_last_10,opponent_avg_opponent_elo_last_10,opponent_wins_vs_top30_last_10,opponent_points_vs_top30_last_10,opponent_wins_vs_top50_last_10,opponent_points_vs_top50_last_10,opponent_elo_change_last_10,wins_last_5_diff,draws_last_5_diff,losses_last_5_diff,points_last_5_diff,goals_scored_last_5_diff,goals_conceded_last_5_diff,avg_goals_scored_last_5_diff,avg_goals_conceded_last_5_diff,clean_sheets_last_5_diff,weighted_form_last_5_diff,avg_opponent_elo_last_5_diff,wins_vs_top30_last_5_diff,points_vs_top30_last_5_diff,wins_vs_top50_last_5_diff,points_vs_top50_last_5_diff,elo_change_last_5_diff,wins_last_10_diff,draws_last_10_diff,losses_last_10_diff,points_last_10_diff,goals_scored_last_10_diff,goals_conceded_last_10_diff,avg_goals_scored_last_10_diff,avg_goals_conceded_last_10_diff,clean_sheets_last_10_diff,weighted_form_last_10_diff,avg_opponent_elo_last_10_diff,wins_vs_top30_last_10_diff,points_vs_top30_last_10_diff,wins_vs_top50_last_10_diff,points_vs_top50_last_10_diff,elo_change_last_10_diff,result,target
1993-01-17,FIFA World Cup qualification,Togo,Zimbabwe,1,0,1517,1514,3,98,51,47,10.0,27.0,-17,2,0,3,6,4,6,0.8,1.2,2,0.6,1474.6,0,0,0,0,0.0,3,2,5,11,6,10,0.6,1.0,4,1.0182,1445.8,0,0,0,0,0.0,3,1,1,10,8,4,1.6,0.8,1,1.9333,1478.4,0,0,0,0,0.0,5,3,2,18,13,8,1.3,0.8,4,2.0182,1429.1111,0,0,0,0,0.0,-1,-1,2,-4,-4,2,-0.8,0.4,1,-1.3333,-3.8,0,0,0,0,0,-2,-1,3,-7,-7,2,-0.7,0.2,0,-1.0,16.6889,0,0,0,0,0,loss,0
1993-01-17,FIFA World Cup qualification,Zimbabwe,Togo,0,0,1514,1517,-3,51,98,-47,27.0,10.0,17,3,1,1,10,8,4,1.6,0.8,1,1.9333,1478.4,0,0,0,0,0.0,5,3,2,18,13,8,1.3,0.8,4,2.0182,1429.1111,0,0,0,0,0.0,2,0,3,6,4,6,0.8,1.2,2,0.6,1474.6,0,0,0,0,0.0,3,2,5,11,6,10,0.6,1.0,4,1.0182,1445.8,0,0,0,0,0.0,1,1,-2,4,4,-2,0.8,-0.4,-1,1.3333,3.8,0,0,0,0,0,2,1,-3,7,7,-2,0.7,-0.2,0,1.0,-16.6889,0,0,0,0,0,win,2
1993-01-18,FIFA World Cup qualification,Angola,Egypt,1,0,1502,1663,-161,98,21,77,10.0,45.0,-35,0,3,2,3,2,4,0.4,0.8,1,0.5333,1578.5,0,0,0,0,0.0,3,4,3,13,11,9,1.1,0.9,3,0.8909,1517.375,0,0,0,0,0.0,1,3,1,6,7,5,1.4,1.0,1,0.8,1517.2,0,0,0,0,0.0,4,5,1,17,13,8,1.3,0.8,4,1.4364,1446.9,0,0,0,0,0.0,-1,0,1,-3,-5,-1,-1.0,-0.2,0,-0.2667,61.3,0,0,0,0,0,-1,-1,2,-4,-2,1,-0.2,0.1,-1,-0.5455,70.475,0,0,0,0,0,draw,1
1993-01-18,FIFA World Cup qualification,Egypt,Angola,0,0,1663,1502,161,21,98,-77,45.0,10.0,35,1,3,1,6,7,5,1.4,1.0,1,0.8,1517.2,0,0,0,0,0.0,4,5,1,17,13,8,1.3,0.8,4,1.4364,1446.9,0,0,0,0,0.0,0,3,2,3,2,4,0.4,0.8,1,0.5333,1578.5,0,0,0,0,0.0,3,4,3,13,11,9,1.1,0.9,3,0.8909,1517.375,0,0,0,0,0.0,1,0,-1,3,5,1,1.0,0.2,0,0.2667,-61.3,0,0,0,0,0,1,1,-2,4,2,-1,0.2,-0.1,1,0.5455,-70.475,0,0,0,0,0,draw,1
1993-01-20,Friendly,Guinea-Bissau,Guinea,1,0,1330,1461,-131,114,61,53,6.0,24.0,-18,1,0,4,3,2,10,0.4,2.0,1,0.4,1430.8,0,0,0,0,0.0,4,0,6,12,10,18,1.0,1.8,2,0.8182,1353.7,0,0,0,0,19.0,1,3,1,6,6,4,1.2,0.8,3,1.5333,1377.0,0,0,0,0,0.0,2,5,3,11,8,7,0.8,0.7,5,1.1273,1444.5556,0,0,0,0,0.0,0,-3,3,-3,-4,6,-0.8,1.2,-2,-1.1333,53.8,0,0,0,0,0,2,-5,3,1,2,11,0.2,1.1,-3,-0.3091,-90.8556,0,0,0,0,19,win,2
1993-01-20,Friendly,Guinea,Guinea-Bissau,0,0,1461,1330,131,61,114,-53,24.0,6.0,18,1,3,1,6,6,4,1.2,0.8,3,1.5333,1377.0,0,0,0,0,0.0,2,5,3,11,8,7,0.8,0.7,5,1.1273,1444.5556,0,0,0,0,0.0,1,0,4,3,2,10,0.4,2.0,1,0.4,1430.8,0,0,0,0,0.0,4,0,6,12,10,18,1.0,1.8,2,0.8182,1353.7,0,0,0,0,19.0,0,3,-3,3,4,-6,0.8,-1.2,2,1.1333,-53.8,0,0,0,0,0,-2,5,-3,-1,-2,-11,-0.2,-1.1,3,0.3091,90.8556,0,0,0,0,-19,loss,0
1993-01-20,Nehru Cup,India,Finland,1,0,1252,1620,-368,135,42,93,2.0,31.0,-29,1,1,3,4,3,8,0.6,1.6,2,0.4,1443.6,0,0,0,0,0.0,3,2,5,11,10,15,1.0,1.5,2,0.8545,1348.2,0,0,0,0,0.0,0,2,3,2,3,6,0.6,1.2,1,0.4,1805.8,0,0,0,0,0.0,0,4,6,4,6,16,0.6,1.6,1,0.3818,1779.5,0,0,0,0,7.0,1,-1,0,2,0,2,0,0.4,1,0,-362.2,0,0,0,0,0,3,-2,-1,7,4,-1,0.4,-0.1,1,0.4727,-431.3,0,0,0,0,-7,draw,1
1993-01-20,Nehru Cup,Finland,India,0,0,1620,1252,368,42,135,-93,31.0,2.0,29,0,2,3,2,3,6,0.6,1.2,1,0.4,1805.8,0,0,0,0,0.0,0,4,6,4,6,16,0.6,1.6,1,0.3818,1779.5,0,0,0,0,7.0,1,1,3,4,3,8,0.6,1.6,2,0.4,1443.6,0,0,0,0,0.0,3,2,5,11,10,15,1.0,1.5,2,0.8545,1348.2,0,0,0,0,0.0,-1,1,0,-2,0,-2,0,-0.4,-1,0,362.2,0,0,0,0,0,-3,2,1,-7,-4,1,-0.4,0.1,-1,-0.4727,431.3,0,0,0,0,7,draw,1
1993-01-20,Friendly,Italy,Mexico,1,0,1982,1814,168,1,22,-21,57.0,43.0,14,2,3,0,9,8,6,1.6,1.2,1,1.9333,1696.0,0,0,0,0,2.0,6,4,0,22,17,6,1.7,0.6,6,2.0182,1607.1111,0,0,0,0,-34.0,3,1,1,10,18,3,3.6,0.6,3,1.7333,1546.8,0,0,0,0,0.0,5,2,3,17,25,9,2.5,0.9,5,1.8182,1625.8,0,0,0,0,-90.0,-1,2,-1,-1,-10,3,-2,0.6,-2,0.2,149.2,0,0,0,0,2,1,2,-3,5,-8,-3,-0.8,-0.3,1,0.2,-18.6889,0,0,0,0,56,win,2
1993-01-20,Friendly,Mexico,Italy,0,0,1814,1982,-168,22,1,21,43.0,57.0,-14,3,1,1,10,18,3,3.6,0.6,3,1.7333,1546.8,0,0,0,0,0.0,5,2,3,17,25,9,2.5,0.9,5,1.8182,1625.8,0,0,0,0,-90.0,2,3,0,9,8,6,1.6,1.2,1,1.9333,1696.0,0,0,0,0,2.0,6,4,0,22,17,6,1.7,0.6,6,2.0182,1607.1111,0,0,0,0,-34.0,1,-2,1,1,10,-3,2,-0.6,2,-0.2,-149.2,0,0,0,0,-2,-1,-2,3,-5,8,3,0.8,0.3,-1,-0.2,18.6889,0,0,0,0,-56,loss,0
1993-01-22,Nehru Cup,Cameroon,Finland,1,1,1663,1620,43,22,42,-20,43.0,31.0,12,2,2,1,8,8,3,1.6,0.6,3,1.8,1596.0,0,0,0,0,0.0,3,5,2,14,13,7,1.3,0.7,5,1.6,1533.4286,0,0,0,0,16.0,0,3,2,3,2,4,0.4,0.8,2,0.6,1656.6,0,0,0,0,0.0,0,5,5,5,6,14,0.6,1.4,2,0.4909,1744.2,0,0,0,0,7.0,2,-1,-1,5,6,-1,1.2,-0.2,1,1.2,-60.6,0,0,0,0,0,3,0,-3,9,7,-7,0.7,-0.7,3,1.1091,-210.7714,0,0,0,0,9,draw,1
1993-01-22,Nehru Cup,Finland,Cameroon,0,1,1620,1663,-43,42,22,20,31.0,43.0,-12,0,3,2,3,2,4,0.4,0.8,2,0.6,1656.6,0,0,0,0,0.0,0,5,5,5,6,14,0.6,1.4,2,0.4909,1744.2,0,0,0,0,7.0,2,2,1,8,8,3,1.6,0.6,3,1.8,1596.0,0,0,0,0,0.0,3,5,2,14,13,7,1.3,0.7,5,1.6,1533.4286,0,0,0,0,16.0,-2,1,1,-5,-6,1,-1.2,0.2,-1,-1.2,60.6,0,0,0,0,0,-3,0,3,-9,-7,7,-0.7,0.7,-3,-1.1091,210.7714,0,0,0,0,-9,draw,1
1993-01-23,Friendly,Japan,Switzerland,1,1,1460,1813,-353,66,10,56,22.0,51.0,-29,3,2,0,11,6,3,1.2,0.6,3,2.6,1490.0,0,0,0,0,0.0,5,4,1,19,14,7,1.4,0.7,5,2.2182,1579.8,0,0,0,0,0.0,4,1,0,13,16,4,3.2,0.8,2,2.4667,1671.0,0,0,0,0,37.0,5,2,3,17,22,12,2.2,1.2,2,1.9818,1737.5556,0,0,0,0,116.0,-1,1,0,-2,-10,-1,-2,-0.2,1,0.1333,-181,0,0,0,0,-37,0,2,-2,2,-8,-5,-0.8,-0.5,3,0.2364,-157.7556,0,0,0,0,-116,draw,1
1993-01-23,Friendly,Switzerland,Japan,0,1,1813,1460,353,10,66,-56,51.0,22.0,29,4,1,0,13,16,4,3.2,0.8,2,2.4667,1671.0,0,0,0,0,37.0,5,2,3,17,22,12,2.2,1.2,2,1.9818,1737.5556,0,0,0,0,116.0,3,2,0,11,6,3,1.2,0.6,3,2.6,1490.0,0,0,0,0,0.0,5,4,1,19,14,7,1.4,0.7,5,2.2182,1579.8,0,0,0,0,0.0,1,-1,0,2,10,1,2,0.2,-1,-0.1333,181,0,0,0,0,37,0,-2,2,-2,8,5,0.8,0.5,-3,-0.2364,157.7556,0,0,0,0,116,draw,1
1993-01-23,Friendly,Ghana,Niger,1,0,1622,1307,315,39,80,-41,34.0,15.0,19,3,1,1,10,7,4,1.4,0.8,2,2.2667,1465.75,0,0,0,0,0.0,6,2,2,20,12,7,1.2,0.7,4,1.9273,1520.1111,0,0,0,0,123.0,1,1,3,4,1,4,0.2,0.8,2,1.1333,1519.5,0,0,0,0,0.0,3,2,5,11,7,13,0.7,1.3,4,1.0,1455.1111,0,0,0,0,0.0,2,0,-2,6,6,0,1.2,0,0,1.1334,-53.75,0,0,0,0,0,3,0,-3,9,5,-6,0.5,-0.6,0,0.9273,65,0,0,0,0,123,win,2
1993-01-23,Friendly,Niger,Ghana,0,0,1307,1622,-315,80,39,41,15.0,34.0,-19,1,1,3,4,1,4,0.2,0.8,2,1.1333,1519.5,0,0,0,0,0.0,3,2,5,11,7,13,0.7,1.3,4,1.0,1455.1111,0,0,0,0,0.0,3,1,1,10,7,4,1.4,0.8,2,2.2667,1465.75,0,0,0,0,0.0,6,2,2,20,12,7,1.2,0.7,4,1.9273,1520.1111,0,0,0,0,123.0,-2,0,2,-6,-6,0,-1.2,0,0,-1.1334,53.75,0,0,0,0,0,-3,0,3,-9,-5,6,-0.5,0.6,0,-0.9273,-65,0,0,0,0,-123,loss,0
1993-01-23,African Cup of Nations qualification,Guinea-Bissau,Algeria,1,0,1330,1709,-379,114,29,85,6.0,39.0,-33,2,0,3,6,4,10,0.8,2.0,1,1.2,1472.2,0,0,0,0,0.0,4,0,6,12,10,18,1.0,1.8,2,1.1455,1374.5,0,0,0,0,0.0,2,2,1,8,5,4,1.0,0.8,2,1.4667,1474.0,0,0,0,0,0.0,3,4,3,13,9,10,0.9,1.0,3,1.4364,1444.25,0,0,0,0,0.0,0,-2,2,-2,-1,6,-0.2,1.2,-1,-0.2667,-1.8,0,0,0,0,0,1,-4,3,-1,1,8,0.1,0.8,-1,-0.2909,-69.75,0,0,0,0,0,loss,0
1993-01-23,African Cup of Nations qualification,Algeria,Guinea-Bissau,0,0,1709,1330,379,29,114,-85,39.0,6.0,33,2,2,1,8,5,4,1.0,0.8,2,1.4667,1474.0,0,0,0,0,0.0,3,4,3,13,9,10,0.9,1.0,3,1.4364,1444.25,0,0,0,0,0.0,2,0,3,6,4,10,0.8,2.0,1,1.2,1472.2,0,0,0,0,0.0,4,0,6,12,10,18,1.0,1.8,2,1.1455,1374.5,0,0,0,0,0.0,0,2,-2,2,1,-6,0.2,-1.2,1,0.2667,1.8,0,0,0,0,0,-1,4,-3,1,-1,-8,-0.1,-0.8,1,0.2909,69.75,0,0,0,0,0,win,2
1993-01-23,Friendly,Venezuela,Peru,1,0,1251,1773,-522,118,77,41,5.0,16.0,-11,0,0,5,0,1,20,0.2,4.0,0,0.0,1764.6,0,0,0,0,0.0,0,1,9,1,3,37,0.3,3.7,0,0.0182,1810.5,0,0,0,0,0.0,1,1,3,4,10,10,2.0,2.0,0,0.9333,1622.8,0,0,0,0,0.0,2,3,5,9,13,15,1.3,1.5,2,0.9455,1685.7,0,0,0,0,0.0,-1,-1,2,-4,-9,10,-1.8,2,0,-0.9333,141.8,0,0,0,0,0,-2,-2,4,-8,-10,22,-1,2.2,-2,-0.9273,124.8,0,0,0,0,0,draw,1
1993-01-23,Friendly,Peru,Venezuela,0,0,1773,1251,522,77,118,-41,16.0,5.0,11,1,1,3,4,10,10,2.0,2.0,0,0.9333,1622.8,0,0,0,0,0.0,2,3,5,9,13,15,1.3,1.5,2,0.9455,1685.7,0,0,0,0,0.0,0,0,5,0,1,20,0.2,4.0,0,0.0,1764.6,0,0,0,0,0.0,0,1,9,1,3,37,0.3,3.7,0,0.0182,1810.5,0,0,0,0,0.0,1,1,-2,4,9,-10,1.8,-2,0,0.9333,-141.8,0,0,0,0,0,2,2,-4,8,10,-22,1,-2.2,2,0.9273,-124.8,0,0,0,0,0,draw,1
1993-01-24,Nehru Cup,India,Cameroon,1,0,1252,1663,-411,135,22,113,2.0,43.0,-41,0,2,3,2,2,8,0.4,1.6,2,0.4667,1438.6,0,0,0,1,0.0,3,3,4,12,9,13,0.9,1.3,3,0.8364,1353.7,0,0,0,1,0.0,2,2,1,8,8,3,1.6,0.6,3,1.6,1597.0,0,0,0,1,0.0,3,5,2,14,11,5,1.1,0.5,6,1.5273,1544.25,0,0,0,1,16.0,-2,0,2,-6,-6,5,-1.2,1,-1,-1.1333,-158.4,0,0,0,0,0,0,-2,2,-2,-2,8,-0.2,0.8,-3,-0.6909,-190.55,0,0,0,0,-16,draw,1
1993-01-24,Nehru Cup,Cameroon,India,0,0,1663,1252,411,22,135,-113,43.0,2.0,41,2,2,1,8,8,3,1.6,0.6,3,1.6,1597.0,0,0,0,1,0.0,3,5,2,14,11,5,1.1,0.5,6,1.5273,1544.25,0,0,0,1,16.0,0,2,3,2,2,8,0.4,1.6,2,0.4667,1438.6,0,0,0,1,0.0,3,3,4,12,9,13,0.9,1.3,3,0.8364,1353.7,0,0,0,1,0.0,2,0,-2,6,6,-5,1.2,-1,1,1.1333,158.4,0,0,0,0,0,0,2,-2,2,2,-8,0.2,-0.8,3,0.6909,190.55,0,0,0,0,16,draw,1
1993-01-24,FIFA World Cup qualification,Malta,Portugal,1,0,1377,1786,-409,73,31,42,19.0,38.0,-19,1,1,3,4,2,8,0.4,1.6,2,0.4,1539.6,0,0,0,0,0.0,3,3,4,12,9,15,0.9,1.5,4,1.0182,1577.4,0,0,0,0,0.0,1,2,2,5,3,5,0.6,1.0,1,1.4667,1676.0,0,0,0,0,-163.0,3,4,3,13,6,6,0.6,0.6,5,1.3273,1813.1111,0,0,0,0,-163.0,0,-1,1,-1,-1,3,-0.2,0.6,1,-1.0667,-136.4,0,0,0,0,163,0,-1,1,-1,3,9,0.3,0.9,-1,-0.3091,-235.7111,0,0,0,0,163,loss,0
1993-01-24,FIFA World Cup qualification,Portugal,Malta,0,0,1786,1377,409,31,73,-42,38.0,19.0,19,1,2,2,5,3,5,0.6,1.0,1,1.4667,1676.0,0,0,0,0,-163.0,3,4,3,13,6,6,0.6,0.6,5,1.3273,1813.1111,0,0,0,0,-163.0,1,1,3,4,2,8,0.4,1.6,2,0.4,1539.6,0,0,0,0,0.0,3,3,4,12,9,15,0.9,1.5,4,1.0182,1577.4,0,0,0,0,0.0,0,1,-1,1,1,-3,0.2,-0.6,-1,1.0667,136.4,0,0,0,0,-163,0,1,-1,1,-3,-9,-0.3,-0.9,1,0.3091,235.7111,0,0,0,0,-163,win,2
1993-01-25,Nehru Cup,Bolivia,Russia,1,1,1584,1881,-297,85,8,77,14.0,52.0,-38,0,2,3,2,3,9,0.6,1.8,1,0.2667,1669.6,0,0,0,0,0.0,2,3,5,9,7,14,0.7,1.4,2,0.5091,1714.9,0,0,0,0,0.0,2,2,1,8,4,4,0.8,0.8,3,2.0,1690.8,0,0,0,0,-18.0,2,6,2,12,9,13,0.9,1.3,3,1.5091,1773.0,0,0,0,0,-18.0,-2,0,2,-6,-1,5,-0.2,1,-2,-1.7333,-21.2,0,0,0,0,18,0,-3,3,-3,-2,1,-0.2,0.1,-1,-1,-58.1,0,0,0,0,18,loss,0
1993-01-25,Nehru Cup,Russia,Bolivia,0,1,1881,1584,297,8,85,-77,52.0,14.0,38,2,2,1,8,4,4,0.8,0.8,3,2.0,1690.8,0,0,0,0,-18.0,2,6,2,12,9,13,0.9,1.3,3,1.5091,1773.0,0,0,0,0,-18.0,0,2,3,2,3,9,0.6,1.8,1,0.2667,1669.6,0,0,0,0,0.0,2,3,5,9,7,14,0.7,1.4,2,0.5091,1714.9,0,0,0,0,0.0,2,0,-2,6,1,-5,0.2,-1,2,1.7333,21.2,0,0,0,0,-18,0,3,-3,3,2,-1,0.2,-0.1,1,1,58.1,0,0,0,0,-18,win,2
1993-01-26,Nehru Cup,India,Finland,1,0,1252,1620,-368,135,42,93,2.0,31.0,-29,0,3,2,3,2,6,0.4,1.2,2,0.6667,1385.6,0,1,0,2,0.0,2,4,4,10,8,13,0.8,1.3,3,0.8,1428.1,0,1,0,2,0.0,0,3,2,3,2,4,0.4,0.8,2,0.7333,1632.0,0,1,0,1,0.0,0,5,5,5,5,13,0.5,1.3,3,0.5818,1745.6,0,1,0,1,7.0,0,0,0,0,0,2,0,0.4,0,-0.0666,-246.4,0,0,0,1,0,2,-1,-1,5,3,0,0.3,0,0,0.2182,-317.5,0,0,0,1,-7,loss,0
1993-01-26,Nehru Cup,Finland,India,0,0,1620,1252,368,42,135,-93,31.0,2.0,29,0,3,2,3,2,4,0.4,0.8,2,0.7333,1632.0,0,1,0,1,0.0,0,5,5,5,5,13,0.5,1.3,3,0.5818,1745.6,0,1,0,1,7.0,0,3,2,3,2,6,0.4,1.2,2,0.6667,1385.6,0,1,0,2,0.0,2,4,4,10,8,13,0.8,1.3,3,0.8,1428.1,0,1,0,2,0.0,0,0,0,0,0,-2,0,-0.4,0,0.0666,246.4,0,0,0,-1,0,-2,1,1,-5,-3,0,-0.3,0,0,-0.2182,317.5,0,0,0,-1,7,win,2
1993-01-27,Friendly,Peru,Honduras,1,0,1773,1515,258,77,40,37,16.0,32.0,-16,1,2,2,5,10,9,2.0,1.8,1,1.0,1541.2,0,0,0,0,0.0,2,4,4,10,13,13,1.3,1.3,3,0.9636,1625.3,0,0,0,0,0.0,3,1,1,10,11,4,2.2,0.8,2,2.1333,1596.8,0,0,0,0,0.0,6,2,2,20,28,11,2.8,1.1,3,2.1818,1502.4,0,0,0,0,0.0,-2,1,1,-5,-1,5,-0.2,1,-1,-1.1333,-55.6,0,0,0,0,0,-4,2,2,-10,-15,2,-1.5,0.2,0,-1.2182,122.9,0,0,0,0,0,draw,1
1993-01-27,Friendly,Honduras,Peru,0,0,1515,1773,-258,40,77,-37,32.0,16.0,16,3,1,1,10,11,4,2.2,0.8,2,2.1333,1596.8,0,0,0,0,0.0,6,2,2,20,28,11,2.8,1.1,3,2.1818,1502.4,0,0,0,0,0.0,1,2,2,5,10,9,2.0,1.8,1,1.0,1541.2,0,0,0,0,0.0,2,4,4,10,13,13,1.3,1.3,3,0.9636,1625.3,0,0,0,0,0.0,2,-1,-1,5,1,-5,0.2,-1,1,1.1333,55.6,0,0,0,0,0,4,-2,-2,10,15,-2,1.5,-0.2,0,1.2182,-122.9,0,0,0,0,0,draw,1
1993-01-27,Friendly,Spain,Mexico,1,0,1830,1814,16,14,22,-8,49.0,43.0,6,2,3,0,9,6,0,1.2,0.0,5,1.8,1674.25,0,0,0,0,-9.0,5,5,0,20,14,2,1.4,0.2,8,1.9455,1754.25,0,0,0,0,-49.0,2,1,2,7,16,5,3.2,1.0,2,1.0667,1640.2,0,0,0,0,0.0,5,2,3,17,25,9,2.5,0.9,5,1.5091,1642.8,0,0,0,0,-90.0,0,2,-2,2,-10,-5,-2,-1,3,0.7333,34.05,0,0,0,0,-9,0,3,-3,3,-11,-7,-1.1,-0.7,3,0.4364,111.45,0,0,0,0,41,draw,1
1993-01-27,Friendly,Mexico,Spain,0,0,1814,1830,-16,22,14,8,43.0,49.0,-6,2,1,2,7,16,5,3.2,1.0,2,1.0667,1640.2,0,0,0,0,0.0,5,2,3,17,25,9,2.5,0.9,5,1.5091,1642.8,0,0,0,0,-90.0,2,3,0,9,6,0,1.2,0.0,5,1.8,1674.25,0,0,0,0,-9.0,5,5,0,20,14,2,1.4,0.2,8,1.9455,1754.25,0,0,0,0,-49.0,0,-2,2,-2,10,5,2,1,-3,-0.7333,-34.05,0,0,0,0,9,0,-3,3,-3,11,7,1.1,0.7,-3,-0.4364,-111.45,0,0,0,0,-41,draw,1
1993-01-28,Nehru Cup,Cameroon,Finland,1,1,1663,1620,43,22,42,-20,43.0,31.0,12,2,3,0,9,8,2,1.6,0.4,3,1.4,1517.6667,0,0,0,1,0.0,3,6,1,15,12,5,1.2,0.5,6,1.4545,1496.75,0,0,0,1,0.0,1,3,1,6,4,3,0.8,0.6,3,1.5333,1520.2,0,1,0,1,0.0,1,4,5,7,6,12,0.6,1.2,4,1.0364,1694.1,0,1,0,1,0.0,1,0,-1,3,4,-1,0.8,-0.2,0,-0.1333,-2.5333,0,-1,0,0,0,2,2,-4,8,6,-7,0.6,-0.7,2,0.4181,-197.35,0,-1,0,0,0,win,2
1993-01-28,Nehru Cup,Finland,Cameroon,0,1,1620,1663,-43,42,22,20,31.0,43.0,-12,1,3,1,6,4,3,0.8,0.6,3,1.5333,1520.2,0,1,0,1,0.0,1,4,5,7,6,12,0.6,1.2,4,1.0364,1694.1,0,1,0,1,0.0,2,3,0,9,8,2,1.6,0.4,3,1.4,1517.6667,0,0,0,1,0.0,3,6,1,15,12,5,1.2,0.5,6,1.4545,1496.75,0,0,0,1,0.0,-1,0,1,-3,-4,1,-0.8,0.2,0,0.1333,2.5333,0,1,0,0,0,-2,-2,4,-8,-6,7,-0.6,0.7,-2,-0.4181,197.35,0,1,0,0,0,loss,0
1993-01-29,Friendly,Bolivia,Honduras,1,0,1584,1515,69,85,40,45,14.0,32.0,-18,0,1,4,1,3,10,0.6,2.0,1,0.1333,1674.8,0,0,0,0,0.0,1,3,6,6,6,15,0.6,1.5,2,0.3455,1717.5,0,0,0,0,0.0,3,2,0,11,12,3,2.4,0.6,2,1.8,1588.6,0,0,0,0,0.0,6,3,1,21,28,9,2.8,0.9,3,2.0,1538.2,0,0,0,0,0.0,-3,-1,4,-10,-9,7,-1.8,1.4,-1,-1.6667,86.2,0,0,0,0,0,-5,0,5,-15,-22,6,-2.2,0.6,-1,-1.6545,179.3,0,0,0,0,0,win,2
1993-01-29,Friendly,Honduras,Bolivia,0,0,1515,1584,-69,40,85,-45,32.0,14.0,18,3,2,0,11,12,3,2.4,0.6,2,1.8,1588.6,0,0,0,0,0.0,6,3,1,21,28,9,2.8,0.9,3,2.0,1538.2,0,0,0,0,0.0,0,1,4,1,3,10,0.6,2.0,1,0.1333,1674.8,0,0,0,0,0.0,1,3,6,6,6,15,0.6,1.5,2,0.3455,1717.5,0,0,0,0,0.0,3,1,-4,10,9,-7,1.8,-1.4,1,1.6667,-86.2,0,0,0,0,0,5,0,-5,15,22,-6,2.2,-0.6,1,1.6545,-179.3,0,0,0,0,0,loss,0
1993-01-30,Nehru Cup,India,Cameroon,1,0,1252,1663,-411,135,22,113,2.0,43.0,-41,0,2,3,2,2,8,0.4,1.6,1,0.4667,1513.6,0,1,0,2,0.0,2,3,5,9,7,14,0.7,1.4,3,0.6182,1485.3,0,1,0,2,0.0,2,3,0,9,5,2,1.0,0.4,3,1.8,1543.25,0,0,1,4,0.0,4,5,1,17,14,5,1.4,0.5,6,1.7273,1518.875,0,0,1,4,0.0,-2,-1,3,-7,-3,6,-0.6,1.2,-2,-1.3333,-29.65,0,1,-1,-2,0,-2,-2,4,-8,-7,9,-0.7,0.9,-3,-1.1091,-33.575,0,1,-1,-2,0,draw,1
1993-01-30,Nehru Cup,Cameroon,India,0,0,1663,1252,411,22,135,-113,43.0,2.0,41,2,3,0,9,5,2,1.0,0.4,3,1.8,1543.25,0,0,1,4,0.0,4,5,1,17,14,5,1.4,0.5,6,1.7273,1518.875,0,0,1,4,0.0,0,2,3,2,2,8,0.4,1.6,1,0.4667,1513.6,0,1,0,2,0.0,2,3,5,9,7,14,0.7,1.4,3,0.6182,1485.3,0,1,0,2,0.0,2,1,-3,7,3,-6,0.6,-1.2,2,1.3333,29.65,0,-1,1,2,0,2,2,-4,8,7,-9,0.7,-0.9,3,1.1091,33.575,0,-1,1,2,0,draw,1
